Sitio->F:ISO_3166_1_alpha2_to_lugar(lugarObj),D:BWID,D:searegion,direccion,nombre,D:categoriaAgua,D:longitud,D:latitud,D:valoracion2015,A:tipo(10)
DE,DESH_PR_0021 ,North-east Atlantic Ocean,SCHLESWIG-HOLSTEIN-DITHMARSCHEN-FRIEDRICHSKOOG,NORDS,FRIEDRICHSKOOG,SPITZE,C,8.8375,54.0327,4
DE,DESH_PR_0019 ,North-east Atlantic Ocean,SCHLESWIG-HOLSTEIN-DITHMARSCHEN-NORDERMELDORF,NORDS,NORDERMELDORF,C,8.9385,54.1084,4
DE,DESH_PR_0063 ,North-east Atlantic Ocean,SCHLESWIG-HOLSTEIN-NORDFRIESLAND-VOLLERWIEK,NORDS,VOLLERWIEK,C,8.7802,54.2814,4
DE,DESH_PR_0014 ,North-east Atlantic Ocean,SCHLESWIG-HOLSTEIN-DITHMARSCHEN-WESSELBURENERKOOG,NORDS,WESSELBURENERKOOG,C,8.8403,54.256,4
DE,DENI_PR_TK25_2609_02 ,North-east Atlantic Ocean,NIEDERSACHSEN-LEER-JEMGUM,NORDSEE DOLLART DYKSTERHAUSEN BOHRINSEL,T,7.2293,53.294,4
DE,DENI_PR_TK25_2217_01 ,North-east Atlantic Ocean,NIEDERSACHSEN-CUXHAVEN-CAPPEL,NORDSEESTRAND CAPPEL-NEUFELD,T,8.5247,53.7625,4
DE,DENI_PR_TK25_2311_01 ,North-east Atlantic Ocean,NIEDERSACHSEN-WITTMUND-ESENS. STADT,NORDSEESTRAND ESENS - BENSERSIEL,C,7.5651,53.6781,4
DE,DENI_PR_TK25_2314_04 ,North-east Atlantic Ocean,NIEDERSACHSEN-FRIESLAND-WANGERLAND,NORDSEESTRAND HORUMERSIEL,C,8.0225,53.6871,4
DE,DENI_PR_TK25_2310_02 ,North-east Atlantic Ocean,NIEDERSACHSEN-AURICH-NESSE. FLECKEN,NORDSEESTRAND NESSMERSIEL,C,7.3578,53.6873,4
DE,DENI_PR_TK25_2308_02 ,North-east Atlantic Ocean,NIEDERSACHSEN-AURICH-NORDEN. STADT,NORDSEESTRAND NORDDEICH,C,7.1494,53.6176,4
DE,DENI_PR_TK25_2217_04 ,North-east Atlantic Ocean,NIEDERSACHSEN-CUXHAVEN-NORDHOLZ,NORDSEESTRAND SPIEKA-NEUFELD,T,8.544,53.7907,4
DE,DEHH_PR_5900_102131001 ,North-east Atlantic Ocean,HAMBURG-HAMBURG-MITTE-OEJENDORFER SEE,OEJENDORFER SEE, BADEPLATZ NORD,L,10.1439,53.5588,4
DE,DESH_PR_0145 ,Baltic Sea,SCHLESWIG-HOLSTEIN-PLOEN-BLEKENDORF,OSTS,BLEKENDORF,TIVOLI,C,10.6794,54.3154,4
DE,DESH_PR_0252 ,Baltic Sea,SCHLESWIG-HOLSTEIN-SCHLESWIG-FLENSBURG-MUNKBRARUP,OSTS,BOCKHOLMWIK,C,9.6112,54.8298,4
DE,DESH_PR_0134 ,Baltic Sea,SCHLESWIG-HOLSTEIN-PLOEN-WENDTORF,OSTS,BOTTSAND,C,10.2967,54.4304,4
DE,DESH_PR_0117 ,Baltic Sea,SCHLESWIG-HOLSTEIN-OSTHOLSTEIN-STADT FEHMARN,OSTS,FEHMARN,FEHMARNSUND,C,11.1455,54.4023,4
DE,DESH_PR_0097 ,Baltic Sea,SCHLESWIG-HOLSTEIN-OSTHOLSTEIN-GROSSENBRODE,OSTS,GROSSENBRODE,UNTERHALB BALTIC,C,11.0808,54.3815,4
DE,DESH_PR_0255 ,Baltic Sea,SCHLESWIG-HOLSTEIN-SCHLESWIG-FLENSBURG-STEINBERG,OSTS,HABERNIS,C,9.7721,54.7958,4
DE,DESH_PR_0127 ,Baltic Sea,SCHLESWIG-HOLSTEIN-PLOEN-HEIKENDORF,OSTS,KITZEBERG,C,10.1795,54.3588,4
DE,DESH_PR_0129 ,Baltic Sea,SCHLESWIG-HOLSTEIN-PLOEN-HEIKENDORF,OSTS,MOELTENORT,KURSTRAND,C,10.1972,54.3801,4
DE,DESH_PR_0126 ,Baltic Sea,SCHLESWIG-HOLSTEIN-PLOEN-MOENKEBERG,OSTS,MOENKEBERG,C,10.1775,54.3515,4
DE,DESH_PR_0142 ,Baltic Sea,SCHLESWIG-HOLSTEIN-PLOEN-BEHRENSDORF,OSTS,NEULAND,STRAND,C,10.6125,54.3586,4
DE,DESH_PR_0080 ,Baltic Sea,SCHLESWIG-HOLSTEIN-OSTHOLSTEIN-TIMMENDORFER STRAND,OSTS,NIENDORF,C,10.8253,53.9941,4
DE,DESH_PR_0087 ,Baltic Sea,SCHLESWIG-HOLSTEIN-OSTHOLSTEIN-NEUSTADT,OSTS,RETTIN,C,10.892,54.0957,4
DE,DESH_PR_0082 ,Baltic Sea,SCHLESWIG-HOLSTEIN-OSTHOLSTEIN-SCHARBEUTZ,OSTS,SCHARBEUTZ,C,10.7583,54.0275,4
DE,DESH_PR_0138 ,Baltic Sea,SCHLESWIG-HOLSTEIN-PLOEN-SCHOENBERG,OSTS,SCHOENBERGER STRAND,C,10.4115,54.4164,4
DE,DESH_PR_0084 ,Baltic Sea,SCHLESWIG-HOLSTEIN-OSTHOLSTEIN-SIERKSDORF,OSTS,SIERKSDORF,C,10.7737,54.0655,4
DE,DESH_PR_0133 ,Baltic Sea,SCHLESWIG-HOLSTEIN-PLOEN-STEIN,OSTS,STEIN,STEINER MOLE,C,10.2684,54.4183,4
DE,DESH_PR_0203 ,Baltic Sea,SCHLESWIG-HOLSTEIN-RENDSBURG-ECKERNFOER-SCHWEDENECK,OSTS,STOHL,C,10.1522,54.4772,4
DE,DESH_PR_0249 ,Baltic Sea,SCHLESWIG-HOLSTEIN-SCHLESWIG-FLENSBURG-HARRISLEE,OSTS,WASSERSLEBEN STRAND,C,9.4204,54.8268,4
DE,DEMV_PR_1_0230 ,Baltic Sea,MECKLENBURG-VORPOMMERN-BAD DOBERAN-GRAAL MUERITZ. SEEHEILBAD,OSTSEE GRAAL-MUERITZ. ZELTPLATZ,C,12.2154,54.2508,4
DE,DEMV_PR_1_0291 ,Baltic Sea,MECKLENBURG-VORPOMMERN-NORDWESTMECKLENBURG-HARKENSEE,OSTSEE. BARENDORF,C,10.9675,53.981,4
DE,DEMV_PR_1_0282 ,Baltic Sea,MECKLENBURG-VORPOMMERN-NORDWESTMECKLENBURG-BOLTENHAGEN. OSTSEEBAD,OSTSEE. BOLTENHAGEN. HAUPTSTRAND,C,11.2183,53.9842,4
DE,DEMV_PR_1_0284 ,Baltic Sea,MECKLENBURG-VORPOMMERN-NORDWESTMECKLENBURG-BOLTENHAGEN. OSTSEEBAD,OSTSEE. BOLTENHAGEN. REDEWISCHER STRAND,C,11.1989,53.995,4
DE,DEMV_PR_1_0283 ,Baltic Sea,MECKLENBURG-VORPOMMERN-NORDWESTMECKLENBURG-BOLTENHAGEN. OSTSEEBAD,OSTSEE. BOLTENHAGEN. SEEBRUECKE,C,11.2051,53.9896,4
DE,DEMV_PR_1_0218 ,Baltic Sea,MECKLENBURG-VORPOMMERN-NORDVORPOMMERN-DIERHAGEN.OSTSEEBAD,OSTSEE. DIERHAGEN-OST,C,12.3506,54.3094,4
DE,DEMV_PR_1_0290 ,Baltic Sea,MECKLENBURG-VORPOMMERN-NORDWESTMECKLENBURG-KALKHORST,OSTSEE. GROSS SCHWANSEE,C,11.0055,53.9941,4
DE,DEMV_PR_1_0292 ,Baltic Sea,MECKLENBURG-VORPOMMERN-NORDWESTMECKLENBURG-HARKENSEE,OSTSEE. HOF BARENDORF,C,10.9512,53.9737,4
DE,DEMV_PR_1_0244 ,Baltic Sea,MECKLENBURG-VORPOMMERN-BAD DOBERAN-KUEHLUNGSBORN.OSTSEEBAD,OSTSEE. KUEHLUNGSBORN. HAUPTSTRAND OST,C,11.7641,54.1538,4
DE,DEMV_PR_1_0243 ,Baltic Sea,MECKLENBURG-VORPOMMERN-BAD DOBERAN-KUEHLUNGSBORN.OSTSEEBAD,OSTSEE. KUEHLUNGSBORN. OESTLICH BOOTSHAFEN,C,11.7736,54.1513,4
DE,DEMV_PR_1_0200 ,Baltic Sea,MECKLENBURG-VORPOMMERN-NORDVORPOMMERN-KLAUSDORF,OSTSEE. PROHNER WIEK. KLAUSDORF,C,13.0219,54.4101,4
DE,DEMV_PR_1_0771 ,Baltic Sea,MECKLENBURG-VORPOMMERN-RUEGEN-PUTGARTEN,OSTSEE. VITT,C,13.4325,54.6663,4
DE,DEMV_PR_1_0238 ,Baltic Sea,MECKLENBURG-VORPOMMERN-ROSTOCK.HANSESTADT-ROSTOCK.HANSESSTADT,OSTSEE. WARNEMUENDE. WILHELMSHOEHE,C,12.0271,54.1764,4
DE,DEMV_PR_1_0278 ,Baltic Sea,MECKLENBURG-VORPOMMERN-NORDWESTMECKLENBURG-GROSS WALMSTORF,OSTSEE. WOHLENBERGER WIEK. NIENDORF,C,11.2709,53.9306,4
